genome,taxon_group,detector_relation,scaffold,overlap_bp,antismash_bgc_id,antismash_start,antismash_end,antismash_bgc_class,antismash_knowncluster_similarity_score,antismash_knowncluster_accession,antismash_knowncluster_product,antismash_clustercompare_similarity_score,antismash_clustercompare_compounds,antismash_clustercompare_organism,funbgcex_bgc_id,funbgcex_start,funbgcex_end,funbgcex_core_enzymes,funbgcex_similar_bgc,funbgcex_similarity_score,funbgcex_putative_product,same_putative_product_exact,same_putative_product_keyword
Spizellomyces_punctatus_DAOM_BR117,fungi,funbgcex_only,NW_015971537,0,,,,,,,,,,,BGC3,1405220,1408194,PT (UbiA),,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,shared,NW_015971537,3023,NW_015971537.1.region001,1,56361,NRPS,,,,0.6529350568575177,atromentin,Suillus grevillei,BGC1,23339,26361,NRPS-like,,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,shared,NW_015971538,16309,NW_015971538.1.region001,1031580,1095664,PKS,,,,0.6592565312234749,asperlactone,Aspergillus ochraceus,BGC4,1061580,1077888,PKS-like,,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,shared,NW_015971539,9568,NW_015971539.1.region001,8646,78213,NRPS,,,,0.4727732784433339,polyhydroxyalkanoate,Burkholderia sp. DSM 9242,BGC5,38646,48213,NRPS-like,,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,antismash_only,NW_015971539,0,NW_015971539.1.region002,1792909,1824638,terpene,,,,0.548700609050938,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,,,,,,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,shared,NW_015971540,6640,NW_015971540.1.region001,638136,703248,NRPS,,,,0.4687329713204851,indigoidine,Streptomyces chromofuscus,BGC6,668136,674775,NRPS-like,,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,shared,NW_015971541,38603,NW_015971541.1.region001,1,68739,NRPS,,,,0.6779245434036548,HC-toxin,Alternaria jesenskae,BGC7,137,38739,NRPS,,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,shared,NW_015971542,7740,NW_015971542.1.region001,394878,427229,terpene,100,BGC0001248.3,clavaric acid,0.799661758262313,clavaric acid,Hypholoma sublateritium,BGC8,404490,412229,TC (SHC/OSC),,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,shared,NW_015971542,5643,NW_015971542.1.region002,1195716,1227407,terpene,,,,0.31583037466574776,auriculamide,Herpetosiphon aurantiacus DSM 785,BGC9,1206765,1212407,PPPS,FBGC00069,3.4,viridicatumtoxin,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,funbgcex_only,NW_015971544,0,,,,,,,,,,,BGC11,549596,554098,NRPS-like,,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,funbgcex_only,NW_015971544,0,,,,,,,,,,,BGC12,821736,823313,TC (SHC/OSC),,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,shared,NW_015971544,24722,NW_015971544.1.region001,30643,109559,NRPS,,,,0.6804365836460493,epichloenin A,Epichloe festucae,BGC10,54838,79559,NRPS,,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,shared,NW_015971544,26466,NW_015971544.1.region002,1370424,1427627,NRPS,,,,0.7217860791058043,AM-toxin,Alternaria alternata,BGC13,1400424,1426889,NRPS,FBGC00496,5.0,victorins,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,shared,NW_015971546,30500,NW_015971546.1.region001,342711,424659,NRPS;terpene,,,,0.6755658907735846,epichloenin A,Epichloe festucae,BGC14,364160,394659,NRPS,,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,funbgcex_only,NW_015971550,0,,,,,,,,,,,BGC15,219866,223837,NRPS-like,,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,funbgcex_only,NW_015971553,0,,,,,,,,,,,BGC16,204472,205881,PEPM,,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,funbgcex_only,NW_015971554,0,,,,,,,,,,,BGC17,92150,93582,PT (UbiA),,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,funbgcex_only,NW_015971556,0,,,,,,,,,,,BGC18,165987,179811,ICS,,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,antismash_only,NW_015971556,0,NW_015971556.1.region001,225030,256120,terpene,,,,0.2315315138693487,destruxin A,Metarhizium robertsii ARSEF 23,,,,,,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,shared,NW_015971558,5622,NW_015971558.1.region001,258668,321667,NRPS,,,,0.7070527016248206,dimethylcoprogen,Alternaria alternata,BGC19,288668,294289,NRPS-like,,,,no,no
Spizellomyces_punctatus_DAOM_BR117,fungi,shared,NW_015971560,9942,NW_015971560.1.region001,1,33018,NRPS,,,,0.3529036635713394,grixazone A,Streptomyces griseus subsp. griseus NBRC 13350,BGC20,31,9972,NRPS-like,,,,no,no
Tricharina_praecox_CBS_144465,fungi,funbgcex_only,NW_026250403,0,,,,,,,,,,,BGC1,1281290,1282786,PT (UbiA),,,,no,no
Tricharina_praecox_CBS_144465,fungi,funbgcex_only,NW_026250407,0,,,,,,,,,,,BGC10,871884,874807,TC (SHC/OSC),,,,no,no
Tricharina_praecox_CBS_144465,fungi,funbgcex_only,NW_026250408,0,,,,,,,,,,,BGC11,939620,942815,RiPP PP,,,,no,no
Tricharina_praecox_CBS_144465,fungi,shared,NW_026250409,4719,NW_026250409.1.region001,979032,1042301,NRPS,,,,0.46401159010616344,jinggangmycin,Streptomyces hygroscopicus subsp. yingchengensis,BGC12,1007583,1012301,NRPS-like,,,,no,no
Tricharina_praecox_CBS_144465,fungi,shared,NW_026250410,7579,NW_026250410.1.region001,913767,944979,terpene,,,,0.3578842041631012,cattleyene,Streptomyces cattleya NRRL 8057 = DSM 46488,BGC13,922401,929979,PPPS,FBGC00069,3.6,viridicatumtoxin,no,no
Tricharina_praecox_CBS_144465,fungi,shared,NW_026250411,7907,NW_026250411.1.region001,313375,344984,terpene,,,,,,,BGC14,322078,329984,TC (Class1),,,,no,no
Tricharina_praecox_CBS_144465,fungi,antismash_only,NW_026250411,0,NW_026250411.1.region002,1068209,1099470,terpene,,,,0.5612671573810907,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,,,,,,,,no,no
Tricharina_praecox_CBS_144465,fungi,antismash_only,NW_026250413,0,NW_026250413.1.region001,125753,157763,terpene,,,,0.47052191262820303,zeaxanthin,Xanthobacter autotrophicus Py2,,,,,,,,no,no
Tricharina_praecox_CBS_144465,fungi,shared,NW_026250414,6594,NW_026250414.1.region001,433371,464390,terpene,,,,0.5344088441673702,"sesterfisherol, sesterfisheric acid, compound 6, compound 7a, compound 5, compound 8",Aspergillus fischeri NRRL 181,BGC2,442797,449390,TC (Tri5),,,,no,no
Tricharina_praecox_CBS_144465,fungi,shared,NW_026250417,3245,NW_026250417.1.region001,162747,225991,NRPS,,,,0.4017923133461303,isoindolinone,Stachybotrys chlorohalonata IBT 40285,BGC3,192747,195991,NRPS-like,,,,no,no
Tricharina_praecox_CBS_144465,fungi,shared,NW_026250420,22380,NW_026250420.1.region001,257162,339541,NRPS,,,,0.6786178818626244,epichloenin A,Epichloe festucae,BGC4,287162,309541,NRPS,FBGC00372,47.7,triacetylfusarinine C/hydroxyferricrocin,no,no
Tricharina_praecox_CBS_144465,fungi,antismash_only,NW_026250422,0,NW_026250422.1.region001,399268,430996,terpene,,,,0.5523883094908703,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Tricharina_praecox_CBS_144465,fungi,funbgcex_only,NW_026250423,0,,,,,,,,,,,BGC5,240591,241373,RCDPS,,,,no,no
Tricharina_praecox_CBS_144465,fungi,funbgcex_only,NW_026250424,0,,,,,,,,,,,BGC7,513959,518439,NRPS-like,,,,no,no
Tricharina_praecox_CBS_144465,fungi,shared,NW_026250424,39657,NW_026250424.1.region001,1,54797,NRPS,37,BGC0002710.2,metachelin C/metachelin A/metachelin A-CE/metachelin B/dimerumic acid 11-mannoside/dimerumic acid,0.6917541969381411,epichloenin A,Epichloe festucae,BGC6,205,39861,"NRPS, NRPS",FBGC00373,29.5,triacetylfusarinine C/hydroxyferricrocin,no,no
Tricharina_praecox_CBS_144465,fungi,funbgcex_only,NW_026250433,0,,,,,,,,,,,BGC8,125543,126766,PT (UbiA),,,,no,no
Tricharina_praecox_CBS_144465,fungi,shared,NW_026250433,2312,NW_026250433.1.region001,297508,329819,terpene,100,BGC0001248.3,clavaric acid,0.7965135544529962,clavaric acid,Hypholoma sublateritium,BGC9,312508,314819,TC (SHC/OSC),FPROT00020,4.8,arthripenoids,no,no
Tricharina_praecox_CBS_144465,fungi,antismash_only,NW_026250456,0,NW_026250456.1.region001,1,17700,terpene,,,,0.42749752840773625,zeaxanthin,Xanthobacter autotrophicus Py2,,,,,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018206,32903,NC_018206.1.region001,649175,717407,PKS,,,,0.7092855435329017,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC42,679175,712077,HR-PKS,FBGC00682,24.7,treconorin,no,no
Zymoseptoria_tritici_IPO323,fungi,antismash_only,NC_018206,0,NC_018206.1.region002,1111071,1143010,terpene,,,,0.5666328466219862,carotenoid,Rhodobacter sphaeroides,,,,,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,funbgcex_only,NC_018207,0,,,,,,,,,,,BGC41,1035275,1042441,PT (UbiA),,,,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018207,5758,NC_018207.1.region001,142719,206623,NRPS,,,,0.3906478311423614,sansalvamide,[Nectria] haematococca mpVI 77-13-4,BGC39,170866,176623,NRPS,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018207,4068,NC_018207.1.region002,430002,479069,NRPS,100,BGC0002174.2,ε-Poly-L-lysine,0.6748610888554819,ε-Poly-L-lysine,Epichloe festucae,BGC40,452502,456569,NRPS-like,FBGC00614,58.0,epsilon-poly-L-lysine,no,yes
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018208,4371,NC_018208.1.region001,1,46654,NRPS,,,,0.2638343573036433,"2,4-dihydroxy-5,6-dimethyl benzaldehyde",Aspergillus terreus NIH2624,BGC35,14422,18792,NRPS-like,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018208,7816,NC_018208.1.region002,379058,442465,NRPS,,,,0.4648903622490034,jinggangmycin,Streptomyces hygroscopicus subsp. yingchengensis,BGC36,406975,414790,NRPS-like,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018208,20638,NC_018208.1.region003,556456,623034,PKS,40,BGC0002161.2,scytalone/T3HN,0.6894844157853913,"1,3,6,8-tetrahydroxynaphthalene",Glarea lozoyensis,BGC37,584834,605471,NR-PKS,FBGC00729,52.8,"1,8-dihydroxynaphthalene",no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018208,3114,NC_018208.1.region004,819800,882913,NRPS,,,,0.5345958227357988,kojic acid,Aspergillus oryzae RIB40,BGC38,849800,852913,NRPS-like,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,funbgcex_only,NC_018209,0,,,,,,,,,,,BGC32,406059,413165,PPPS,FBGC00012,25.5,quiannulatic acid,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018209,23034,NC_018209.1.region001,393577,487362,PKS;terpene,,,,0.7630909756912286,FR901512,fungal sp. No.14919,BGC33,439622,462655,HR-PKS,FBGC00595,9.1,NG-391,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018209,32160,NC_018209.1.region002,1418653,1486017,PKS,,,,0.6569972061777319,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC34,1436178,1468337,"HR-PKS, TC (ABA3)",FBGC00555,32.8,sphingofungins,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018210,10912,NC_018210.1.region001,498062,583973,NRPS,,,,0.2774555901206896,Orsellinic acid,Moniliophthora roreri MCA 2997,BGC30,535562,546473,"ICS, NRPS-like",FBGC00541,57.4,(S)-2-isocyanoisovaleric acid,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018210,12330,NC_018210.1.region002,1464054,1532264,PKS,,,,0.7314962475224724,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC31,1494054,1506383,HR-PKS,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018211,7262,NC_018211.1.region001,1465820,1496924,terpene,,,,0.34042573926358133,huimycin,Kutzneria albida DSM 43870,BGC27,1474663,1481924,PPPS,FBGC00069,4.3,viridicatumtoxin,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018211,2488,NC_018211.1.region002,2192593,2225080,terpene,100,BGC0001248.3,clavaric acid,0.7880079780306903,clavaric acid,Hypholoma sublateritium,BGC28,2207593,2210080,TC (SHC/OSC),FPROT00019,3.5,arthripenoids,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018211,9553,NC_018211.1.region003,2323113,2389499,NRPS,,,,0.7425098113549337,dimethylcoprogen,Alternaria alternata,BGC29,2353113,2362665,NRPS,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,funbgcex_only,NC_018212,0,,,,,,,,,,,BGC23,1141863,1143330,TC (SHC/OSC),,,,no,no
Zymoseptoria_tritici_IPO323,fungi,funbgcex_only,NC_018212,0,,,,,,,,,,,BGC24,1315691,1320936,RiPP PP,FBGC00493,2.3,phomopsin A,no,no
Zymoseptoria_tritici_IPO323,fungi,funbgcex_only,NC_018212,0,,,,,,,,,,,BGC25,1367411,1368622,TC (SHC/OSC),,,,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018212,36575,NC_018212.1.region001,2551920,2619469,PKS,,,,0.6697316650579491,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC26,2571494,2608068,HR-PKS,FBGC00115,13.3,betaestacin II,no,no
Zymoseptoria_tritici_IPO323,fungi,funbgcex_only,NC_018213,0,,,,,,,,,,,BGC19,703289,724252,RiPP PP,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,funbgcex_only,NC_018213,0,,,,,,,,,,,BGC21,1982531,1994803,"PPPS, RiPP PP",,,,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018213,57324,NC_018213.1.region001,82528,151813,PKS,,,,0.6634036772507498,6-methylsalicyclic acid,Glarea lozoyensis,BGC17,67048,139851,HR-PKS,FBGC00741,6.4,cytosporone E,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018213,31286,NC_018213.1.region002,288326,365569,NRPS,26,BGC0002543.3,acrophiarin,0.738339134050634,dimethylcoprogen,Alternaria alternata,BGC18,309813,341098,"NRPS, NRPS-like",FBGC00306,21.0,AM-toxin,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018213,9536,NC_018213.1.region003,1795623,1859090,NRPS,,,,0.6343382398321397,"serinocyclin A, serinocyclin B",Metarhizium robertsii,BGC20,1819555,1829090,NRPS,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018213,7000,NC_018213.1.region004,2229280,2292834,NRPS,,,,0.43779230836375094,"hexadehydroastechrome, terezine-D, astechrome",Aspergillus fumigatus Af293,BGC22,2255835,2262834,NRPS,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018214,14115,NC_018214.1.region001,92351,159292,PKS,,,,0.6647425889153691,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC16,120571,134685,HR-PKS,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,antismash_only,NC_018214,0,NC_018214.1.region002,1279417,1346541,NRPS,,,,0.44667012487314856,mid-chain acyl sugars,Solanum lycopersicum,,,,,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018215,28369,NC_018215.1.region001,1,60095,NRPS,,,,0.6779245434036548,epichloenin A,Epichloe festucae,BGC15,15580,43948,NRPS,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,antismash_only,NC_018215,0,NC_018215.1.region002,1659186,1716249,RiPP,23,BGC0001398.2,phomopsin A/phomopsin B/phomopsin E,0.44681113597194,ustiloxin B,Aspergillus flavus NRRL3357,,,,,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,funbgcex_only,NC_018216,0,,,,,,,,,,,BGC14,1702327,1705069,RiPP PP,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,funbgcex_only,NC_018217,0,,,,,,,,,,,BGC12,2024313,2025478,TC (Class1),,,,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018217,26728,NC_018217.1.region001,94641,161878,PKS,12,BGC0000992.4,"fusaridione A/(3R,5S)-5-(4-hydroxybenzyl)-3-methyl-3-((2E,4E,6E,8E,10E)-4,8,10-trimethyldodeca-2,4,6,8,10-pentaenoyl)pyrrolidine-2,4-dione",0.6586466880121152,alternariol,Parastagonospora nodorum SN15,BGC8,123001,149728,NR-PKS,FBGC00021,2.2,ergochromes,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018217,53726,NC_018217.1.region002,240313,314183,NRPS;PKS,20,BGC0000292.4,acetylaranotin,0.7314962475224724,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC9,219579,294038,"HR-PKS, NRPS",FBGC00609,17.0,"1-(2,6-dihydroxyphenyl)but-2-en-1-one",no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018217,22125,NC_018217.1.region003,401119,483243,NRPS,,,,0.6206138544744111,AM-toxin,Alternaria alternata,BGC10,431119,453243,NRPS,FBGC00372,49.4,triacetylfusarinine C/hydroxyferricrocin,no,no
Zymoseptoria_tritici_IPO323,fungi,antismash_only,NC_018217,0,NC_018217.1.region004,517616,551613,other,,,,0.5960845326931118,"fusatin, fusatinic acid, 8-oxo-fusatin, 8-oxo-isopentenyladenine",Fusarium pseudograminearum CS3096,,,,,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018217,27678,NC_018217.1.region005,996842,1070878,NRPS;RiPP,,,,0.7374837259063708,AM-toxin,Alternaria alternata,BGC11,1025441,1053118,NRPS,FBGC00597,3.3,aculeacin A,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018217,7586,NC_018217.1.region006,2009313,2040478,terpene,,,,0.595776437385068,bovienimide A,Xenorhabdus bovienii SS-2004,BGC13,2032893,2042436,NRPS-like,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,antismash_only,NC_018217,0,NC_018217.1.region007,3296553,3344852,RiPP,,,,0.33209274792236076,penicillin,Penicillium chrysogenum,,,,,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,antismash_only,NC_018217,0,NC_018217.1.region008,3368065,3399058,terpene,,,,0.4671179337333312,PR-toxin,Penicillium roqueforti FM164,,,,,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,funbgcex_only,NC_018218,0,,,,,,,,,,,BGC1,1743065,1750980,PT (UbiA),,,,no,no
Zymoseptoria_tritici_IPO323,fungi,funbgcex_only,NC_018218,0,,,,,,,,,,,BGC7,5646969,5654924,RiPP PP,FBGC00639,5.7,fosfonochlorin,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018218,25541,NC_018218.1.region001,2161438,2225442,NRPS,100,BGC0002276.2,choline,0.8033878129889281,choline,Aspergillus nidulans FGSC A4,BGC2,2173209,2198749,NRPS-like,FBGC00338,64.3,choline,yes,yes
Zymoseptoria_tritici_IPO323,fungi,antismash_only,NC_018218,0,NC_018218.1.region002,2285586,2328590,other,,,,0.271701570593024,"phomasetin, wakodecalines A, wakodecalines B",Pyrenochaetopsis sp.,,,,,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,antismash_only,NC_018218,0,NC_018218.1.region003,2358297,2389819,terpene,,,,0.5550909975312267,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018218,28168,NC_018218.1.region004,2419609,2472682,terpene,,,,0.6381728719963097,"terpestacin, preterpestacin 3, preterpestacin 2, preterpestacin 1",Bipolaris maydis C5,BGC3,2429515,2457682,"TC (PbcA), PPPS",FBGC00800,17.9,(-)-vinigrol or its analogue,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018218,7798,NC_018218.1.region005,3513040,3544071,terpene,,,,0.562146173435191,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,BGC4,3528040,3535837,PPPS,FBGC00800,21.7,(-)-vinigrol or its analogue,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018218,1251,NC_018218.1.region006,3810795,3872045,PKS,,,,0.36833036587855916,"loseolamycin A1, loseolamycin A2",Micromonospora endolithica,BGC5,3840795,3842045,T3PKS,FPROT00023,17.3,soppiline C,no,no
Zymoseptoria_tritici_IPO323,fungi,shared,NC_018218,21450,NC_018218.1.region007,5508546,5577675,PKS,37,BGC0001264.3,betaenone A/betaenone B/betaenone C,0.6368015337837789,fusarin C,Fusarium fujikuroi,BGC6,5537248,5558697,HR-PKS,FBGC00258,30.7,betaenone B,no,yes
Acidobacterium_capsulatum_ATCC_51196,bacteria,antismash_only,Acidobacterium_capsulatum_ATCC_51196_NC_012483,0,Acidobacterium_capsulatum_ATCC_51196_NC_012483.1.region001,921604,943465,terpene,,,,0.5588104418495293,"aspulvinone H, aspulvinone B1",Aspergillus terreus NIH2624,,,,,,,,no,no
Acidobacterium_capsulatum_ATCC_51196,bacteria,antismash_only,Acidobacterium_capsulatum_ATCC_51196_NC_012483,0,Acidobacterium_capsulatum_ATCC_51196_NC_012483.1.region002,1019903,1040826,terpene,,,,0.4547021830080887,astallatene,Arabidopsis thaliana,,,,,,,,no,no
Acidobacterium_capsulatum_ATCC_51196,bacteria,antismash_only,Acidobacterium_capsulatum_ATCC_51196_NC_012483,0,Acidobacterium_capsulatum_ATCC_51196_NC_012483.1.region003,1305521,1391455,NRPS;PKS,47,BGC0001711.4,occidiofungin A,0.7474205256918105,AM-toxin,Alternaria alternata,,,,,,,,no,no
Acidobacterium_capsulatum_ATCC_51196,bacteria,antismash_only,Acidobacterium_capsulatum_ATCC_51196_NC_012483,0,Acidobacterium_capsulatum_ATCC_51196_NC_012483.1.region004,1965786,1986688,terpene,,,,0.4681182771766678,astallatene,Arabidopsis thaliana,,,,,,,,no,no
Acidobacterium_capsulatum_ATCC_51196,bacteria,antismash_only,Acidobacterium_capsulatum_ATCC_51196_NC_012483,0,Acidobacterium_capsulatum_ATCC_51196_NC_012483.1.region005,3083822,3094712,RiPP,,,,,,,,,,,,,,no,no
Acidobacterium_capsulatum_ATCC_51196,bacteria,antismash_only,Acidobacterium_capsulatum_ATCC_51196_NC_012483,0,Acidobacterium_capsulatum_ATCC_51196_NC_012483.1.region006,3111687,3154272,NRPS,,,,0.4880731947984195,PreQ0 Base,Streptomyces qinglanensis,,,,,,,,no,no
Acidobacterium_capsulatum_ATCC_51196,bacteria,antismash_only,Acidobacterium_capsulatum_ATCC_51196_NC_012483,0,Acidobacterium_capsulatum_ATCC_51196_NC_012483.1.region007,3724229,3748186,RiPP,,,,0.49725187558198264,ubonodin,Burkholderia ubonensis,,,,,,,,no,no
Acidobacterium_capsulatum_ATCC_51196,bacteria,antismash_only,Acidobacterium_capsulatum_ATCC_51196_NC_012483,0,Acidobacterium_capsulatum_ATCC_51196_NC_012483.1.region008,3823623,3873217,PKS;terpene,,,,0.5643936693254709,"2-methoxy-5-methyl-6-(13-methyltetradecyl)-1,4-benzoquinone, 2-methoxy-5-methyl-6-(13-methyltetradecyl)phenol",Streptomyces griseus subsp. griseus NBRC 13350,,,,,,,,no,no
Akkermansia_muciniphila_JCM_30893,bacteria,antismash_only,Akkermansia_muciniphila_JCM_30893_NZ_AP021898,0,Akkermansia_muciniphila_JCM_30893_NZ_AP021898.1.region001,459601,480500,terpene,,,,0.4016066926820376,enterocin F4-9,Enterococcus faecalis,,,,,,,,no,no
Akkermansia_muciniphila_JCM_30893,bacteria,antismash_only,Akkermansia_muciniphila_JCM_30893_NZ_AP021898,0,Akkermansia_muciniphila_JCM_30893_NZ_AP021898.1.region002,1620977,1641870,terpene,,,,0.4693302576918753,astallatene,Arabidopsis thaliana,,,,,,,,no,no
Akkermansia_muciniphila_JCM_30893,bacteria,antismash_only,Akkermansia_muciniphila_JCM_30893_NZ_AP021898,0,Akkermansia_muciniphila_JCM_30893_NZ_AP021898.1.region003,1718868,1760043,PKS,10,BGC0000128.3,pyoluteorin,0.5247593131510526,α-galactosylceramide,Bacteroides fragilis NCTC 9343,,,,,,,,no,no
Akkermansia_muciniphila_JCM_30893,bacteria,antismash_only,Akkermansia_muciniphila_JCM_30893_NZ_AP021898,0,Akkermansia_muciniphila_JCM_30893_NZ_AP021898.1.region004,1864807,1885742,terpene,,,,0.526523267293842,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Aquifex_aeolicus_VF5,bacteria,antismash_only,Aquifex_aeolicus_VF5_NC_000918,0,Aquifex_aeolicus_VF5_NC_000918.1.region001,508640,529428,terpene,8,BGC0000615.4,TP-1161,0.46217879367765247,astallatene,Arabidopsis thaliana,,,,,,,,no,no
Aquifex_aeolicus_VF5,bacteria,antismash_only,Aquifex_aeolicus_VF5_NC_000918,0,Aquifex_aeolicus_VF5_NC_000918.1.region002,669521,711992,NRPS,,,,0.5907862190834929,phenguignardic acid,Aspergillus terreus NIH2624,,,,,,,,no,no
Aquifex_aeolicus_VF5,bacteria,antismash_only,Aquifex_aeolicus_VF5_NC_000918,0,Aquifex_aeolicus_VF5_NC_000918.1.region003,1201217,1222374,other,,,,0.5684382269324806,1-heptadecene,Cyanothece sp. PCC 7822,,,,,,,,no,no
Aquifex_aeolicus_VF5,bacteria,antismash_only,Aquifex_aeolicus_VF5_NC_000918,0,Aquifex_aeolicus_VF5_NC_000918.1.region004,1233129,1243974,RiPP,,,,0.2425858140817527,lysocin,Lysobacter sp. RH2180-5,,,,,,,,no,no
Aquifex_aeolicus_VF5,bacteria,antismash_only,Aquifex_aeolicus_VF5_NC_000918,0,Aquifex_aeolicus_VF5_NC_000918.1.region005,1459564,1491166,other,,,,0.5742899386755775,"bicornutin A1, bicornutin A2",Xenorhabdus budapestensis,,,,,,,,no,no
