genome,scaffold,overlap_bp,antismash_bgc_id,antismash_start,antismash_end,antismash_bgc_class,antismash_knowncluster_similarity_score,antismash_knowncluster_accession,antismash_knowncluster_product,antismash_clustercompare_similarity_score,antismash_clustercompare_compounds,antismash_clustercompare_organism,funbgcex_bgc_id,funbgcex_start,funbgcex_end,funbgcex_core_enzymes,funbgcex_similar_bgc,funbgcex_similarity_score,funbgcex_putative_product,same_putative_product_exact,same_putative_product_keyword
Fusarium_fujikuroi_IMI_58289,NC_036628,41367,NC_036628.1.region001,3114734,3197581,NRPS,,,,0.6856544229196314,"cyclo-(D-Phe-L-Phe-D-Val-L-Val), cyclo-(D-Tyr-L-Phe-D-Val-L-Val), cyclo-(D-Tyr-L-Trp-D-Val-L-Val), cyclo-(D-Phe-L-Trp-D-Val-L-Val), cyclo-(D-Phe-L-Phe-D-Val-L-Ile), cyclo-(D-Phe-L-Phe-D-Ile-L-Val), cyclo-(D-Tyr-L-Trp-D-Val-L-Ile), cyclo-(D-Tyr-L-Trp-D-Ile-L-Val), cyclo-(D-Tyr-L-Phe-D-Val-L-Ile), cyclo-(D-Tyr-L-Phe-D-Ile-L-Val)",Penicillium rubens Wisconsin 54-1255,BGC37,3129980,3171346,NRPS,FBGC00347,70.1,fusahexin,no,no
Fusarium_fujikuroi_IMI_58289,NC_036629,9814,NC_036629.1.region001,184472,246562,other,,,,0.48048964540379957,paerucumarin,Pseudomonas aeruginosa PAO1,BGC38,213458,223271,ICS,FPROT00044,8.0,chlamonitriles E/F,no,no
Fusarium_fujikuroi_IMI_58289,NC_036629,24253,NC_036629.1.region002,1317199,1384844,PKS,100,BGC0001305.4,fujikurin A/fujikurin B/fujikurin C/fujikurin D,1.0,"fujikurin A, fujikurin B, fujikurin C, fujikurin D",Fusarium fujikuroi IMI 58289,BGC39,1347199,1371451,HR-PKS,FBGC00282,98.6,fujikurins,no,no
Fusarium_fujikuroi_IMI_58289,NC_036629,1720,NC_036629.1.region003,2298680,2330399,terpene,100,BGC0001642.3,koraiol,1.0,koraiol,Fusarium fujikuroi IMI 58289,BGC40,2313680,2315399,TC (Class1),FBGC00602,100.0,koraiol,yes,yes
Fusarium_fujikuroi_IMI_58289,NC_036629,45630,NC_036629.1.region004,2646285,2718143,NRPS;PKS,100,BGC0001254.3,ACT-Toxin II,0.7720166889363894,ACT-Toxin II,Alternaria alternata,BGC41,2662070,2707699,PKS-NRPS,FBGC00559,93.3,(-)-sambutoxin,no,no
Fusarium_fujikuroi_IMI_58289,NC_036630,30791,NC_036630.1.region001,342534,414390,NRPS;PKS,61,BGC0002261.2,lucilactaene,0.9081348918499152,fusarin C,Fusarium fujikuroi,BGC42,370923,401713,PKS-NRPS,FBGC00271,99.1,fusarin C,no,no
Fusarium_fujikuroi_IMI_58289,NC_036630,1104,NC_036630.1.region002,670460,701563,terpene,,,,0.2456715170566086,chevalone E,Aspergillus versicolor,BGC43,685460,686563,TC (Pyr4),,,,no,no
Fusarium_fujikuroi_IMI_58289,NC_036630,3481,NC_036630.1.region003,2343948,2375223,terpene,,,,0.7799544221731657,"culmorin, (+)-juniperol(longiborneol), 15-acetyldeoxynivalenol",Fusarium graminearum PH-1,BGC44,2356743,2360223,TC (Tri5),,,,no,no
Fusarium_fujikuroi_IMI_58289,NC_036630,24843,NC_036630.1.region004,2636150,2705557,NRPS,20,BGC0000313.4,beauvericin,0.7979020889349553,enniatin,Fusarium equiseti,BGC45,2658610,2683452,NRPS,FBGC00384,100.0,beauvericin,yes,yes
Fusarium_fujikuroi_IMI_58289,NC_036630,57914,NC_036630.1.region005,2770900,2839039,PKS,87,BGC0002502.3,fumonisin B3/fumonisin B2/fumonisin B1,0.8561498938415547,"fumonisin B3, fumonisin B2, fumonisin B1",Fusarium fujikuroi,BGC46,2755641,2828813,HR-PKS,FBGC00095,98.8,fumonisin B1,no,yes
Fusarium_fujikuroi_IMI_58289,NC_036630,14797,NC_036630.1.region006,2938868,2970127,indole,,,,0.3991152220235639,psilocybin,Psilocybe cyanescens,BGC47,2953868,2968664,PT (DMATS),FBGC00016,3.6,novofumigatonin,no,no
Fusarium_fujikuroi_IMI_58289,NC_036631,0,,,,,,,,,,,BGC50,374418,375674,TC (Class1),FBGC00603,100.0,(-)-alpha-acorenol,no,no
Fusarium_fujikuroi_IMI_58289,NC_036631,0,,,,,,,,,,,BGC53,1379032,1420909,NRPS,FBGC00374,24.4,triacetylfusarinine C/hydroxyferricrocin,no,no
Fusarium_fujikuroi_IMI_58289,NC_036631,1525,NC_036631.1.region001,187344,218868,terpene,13,BGC0001277.4,15-acetyldeoxynivalenol/3-decalonectrin,0.4636123806365746,phyllocladan-16α-ol,Diaporthe amygdali,BGC48,202344,203868,TC (AstC),,,,no,no
Fusarium_fujikuroi_IMI_58289,NC_036631,9931,NC_036631.1.region002,322151,390674,PKS;terpene,100,BGC0001481.3,α-acorenol,1.0,α-acorenol,Fusarium fujikuroi IMI 58289,BGC49,350110,360040,HR-PKS,,,,no,no
Fusarium_fujikuroi_IMI_58289,NC_036631,8016,NC_036631.1.region003,1237864,1268971,terpene,,,,0.4353839778527076,aborycin,Streptomyces sp. ZS0098,BGC51,1252864,1260879,TC (UbiA),FPROT00013,3.6,rugulosin A,no,no
Fusarium_fujikuroi_IMI_58289,NC_036631,50423,NC_036631.1.region004,1325903,1438592,NRPS,,,,0.7580205453018237,dimethylcoprogen,Alternaria alternata,BGC52,1317821,1376325,"ICS, NRPS-like",FBGC00541,57.1,(S)-2-isocyanoisovaleric acid,no,no
Fusarium_fujikuroi_IMI_58289,NC_036631,7202,NC_036631.1.region005,1780082,1843429,NRPS,,,,0.49088049149651364,stellatic acid,Aspergillus stellatus,BGC54,1806228,1813429,NRPS-like,,,,no,no
Fusarium_fujikuroi_IMI_58289,NC_036631,47707,NC_036631.1.region006,2086865,2154579,PKS,83,BGC0002233.3,trichoxide,0.6376004021038244,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC55,2083982,2134571,HR-PKS,FBGC00192,46.2,trichoxide,yes,yes
Fusarium_fujikuroi_IMI_58289,NC_036632,0,,,,,,,,,,,BGC59,2066369,2090328,HR-PKS,FBGC00299,100.0,gibepyrone A,no,no
Fusarium_fujikuroi_IMI_58289,NC_036632,0,,,,,,,,,,,BGC60,2095044,2100056,TC (Class1),,,,no,no
Fusarium_fujikuroi_IMI_58289,NC_036632,0,,,,,,,,,,,BGC61,2121735,2154072,NRPS,,,,no,no
Fusarium_fujikuroi_IMI_58289,NC_036632,23036,NC_036632.1.region001,1,40035,PKS,,,,0.7574017197504511,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC56,176,23211,HR-PKS,FBGC00750,63.5,proliferic acid A,no,no
Fusarium_fujikuroi_IMI_58289,NC_036632,23999,NC_036632.1.region002,1387992,1419262,terpene,,,,0.7699043043592347,koraiol,Fusarium fujikuroi IMI 58289,BGC57,1394278,1418276,"TC (Class1), ICS, NRPS-like",FBGC00462,100.0,"guaia-6,10(14)-diene",no,no
Fusarium_fujikuroi_IMI_58289,NC_036632,0,NC_036632.1.region003,1528233,1560222,terpene,,,,0.5693075425550249,carotenoid,Rhodobacter sphaeroides,,,,,,,,no,no
Fusarium_fujikuroi_IMI_58289,NC_036632,50498,NC_036632.1.region004,1994894,2172210,NRPS;PKS;terpene,100,BGC0001606.3,gibepyrone-A,1.0,gibepyrone-A,Fusarium fujikuroi IMI 58289,BGC58,1997885,2048382,NRPS,FBGC00547,15.3,lentopeptins,no,no
Fusarium_fujikuroi_IMI_58289,NC_036632,60277,NC_036632.1.region005,2186417,2276003,PKS,50,BGC0002255.3,lijiquinone,0.7541955324853125,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC62,2200619,2260895,"NR-PKS, HR-PKS",FBGC00625,19.3,trigazaphilones,no,no
Fusarium_fujikuroi_IMI_58289,NC_036633,0,NC_036633.1.region001,559318,590061,NRPS,,,,0.3575370548467667,tenuazonic acid,Pyricularia oryzae 70-15,,,,,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,0,,,,,,,,,,,BGC5,5861439,5865959,TC (Class1),,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,0,,,,,,,,,,,BGC9,7509890,7541985,NR-PKS,FBGC00333,100.0,aurofusarin,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,70239,NC_026474.1.region001,147410,227940,NRPS,10,BGC0001724.4,oxaleimide C,0.7421002558684481,AM-toxin,Alternaria alternata,BGC1,143000,217648,"NRPS, NRPS",FBGC00354,99.4,gramillin A,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,1827,NC_026474.1.region002,1428440,1459294,terpene,,,,0.29048808214173233,O-antigen,Xanthomonas oryzae pv. oryzae,BGC2,1443440,1445266,TC (Class1),,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,25964,NC_026474.1.region003,5537324,5623287,NRPS,100,BGC0000307.4,AbT1,0.7065989078422835,choline,Aspergillus nidulans FGSC A4,BGC3,5567324,5593287,"NRPS-like, NRPS-like",FBGC00189,32.0,fumisoquin C,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,32671,NC_026474.1.region004,5730245,5762915,terpene,100,BGC0001659.3,mangicol A,0.8688359761733422,mangicol A,Fusarium equiseti,BGC4,5712798,5769937,chimeric TS,FBGC00546,97.5,mangicols,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,21570,NC_026474.1.region005,5849850,5918355,PKS;terpene,,,,0.7567237731259631,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC6,5877924,5899493,HR-PKS,FBGC00123,11.3,1233A,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,9387,NC_026474.1.region006,7275010,7338350,NRPS,,,,0.3960079981994025,equisetin,Fusarium heterosporum,BGC7,7302947,7312333,NRPS-like,FBGC00398,3.4,acetylaranotin,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,37355,NC_026474.1.region007,7441813,7555769,NRPS;PKS,100,BGC0002709.2,aurofusarin,1.0,aurofusarin,Fusarium graminearum PH-1,BGC8,7464817,7502171,NRPS,FBGC00347,99.0,fusahexin,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,43303,NC_026474.1.region008,7673036,7758756,NRPS;PKS,100,BGC0001057.4,zearalenone,0.9223358707792179,zearalenone,Fusarium graminearum,BGC10,7696667,7739969,"NR-PKS, HR-PKS, NRPS",FBGC00059,70.5,zearalenone,yes,yes
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,6743,NC_026474.1.region009,9777927,9809879,terpene,,,,0.5618953467306944,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,BGC11,9792927,9799669,PPPS,FBGC00800,24.8,(-)-vinigrol or its analogue,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,1199,NC_026474.1.region010,10702529,10733727,terpene,100,BGC0002176.3,culmorin/(+)-juniperol(longiborneol)/15-acetyldeoxynivalenol,1.0,"culmorin, (+)-juniperol(longiborneol), 15-acetyldeoxynivalenol",Fusarium graminearum PH-1,BGC12,10717529,10718727,TC (Tri5),FBGC00617,99.1,longiborneol,no,yes
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,22145,NC_026474.1.region011,10853504,10932309,NRPS;PKS,100,BGC0001600.3,fusarielin H,0.9133849103864331,fusarielin H,Fusarium graminearum,BGC13,10880165,10902309,"HR-PKS, NRPS-like",FBGC00269,99.2,fusarielin H,yes,yes
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,16489,NC_026474.1.region012,11072755,11140308,NRPS,,,,0.6081151007489776,"serinocyclin A, serinocyclin B",Metarhizium robertsii,BGC14,11093820,11110308,NRPS,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,45312,NC_026474.1.region013,11149538,11254849,NRPS;PKS,,,,0.6915478400911292,"serinocyclin A, serinocyclin B",Metarhizium robertsii,BGC15,11179538,11224849,"HR-PKS, NRPS",,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026474,30326,NC_026474.1.region014,11396233,11459541,NRPS,,,,0.7028745138817007,choline,Aspergillus nidulans FGSC A4,BGC16,11399216,11429541,"PT (UbiA), NRPS-like",FBGC00712,16.4,farnesyltrypamide A,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,0,,,,,,,,,,,BGC18,690856,692635,TC (SHC/OSC),,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,0,,,,,,,,,,,BGC21,2522458,2532362,ICS,FPROT00044,8.0,chlamonitriles E/F,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,0,,,,,,,,,,,BGC22,2579628,2608560,"HR-PKS, NRPS",FBGC00294,96.0,fusaristatin A,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,0,,,,,,,,,,,BGC26,5466499,5481718,PEPM,FBGC00575,7.6,quinolactacin A2,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,7426,NC_026475.1.region001,561188,628613,PKS,,,,0.6368860304847025,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC17,591188,598613,HR-PKS,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,4334,NC_026475.1.region002,2049830,2111313,PKS,,,,0.35876250883698313,"fusarubin, 1233A, 1233B, NG-391, lucilactaene",Fusarium sp.,BGC19,2079830,2084163,T3PKS,FBGC00507,91.2,"alkyl pyrones, resorcylic acids, and resorcinols",no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,3787,NC_026475.1.region003,2233560,2296401,NRPS,,,,0.5401573545105139,ascofuranone,Acremonium egyptiacum,BGC20,2262615,2266401,NRPS,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,32887,NC_026475.1.region004,2499693,2706184,NRPS;PKS;terpene,100,BGC0002186.2,fusaristatin A,0.9897952063199055,fusaristatin A,Fusarium graminearum PH-1,BGC23,2650369,2683255,"TC (Class1), ICS, NRPS-like",FPROT00044,89.3,chlamonitriles E/F,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,0,NC_026475.1.region005,3479780,3510484,NRPS,,,,0.22963509262150322,lobatamide A,Gynuella sunshinyii YC6258,,,,,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,36316,NC_026475.1.region006,3526768,3593357,PKS;terpene,70,BGC0002429.3,higginsianin B/higginsianin A/higginsianin C/13-epi-higginsianin C/higginsianin D/higginsianin E,0.6800988258049775,"higginsianin B, higginsianin A, higginsianin C, 13-epi-higginsianin C, higginsianin D, higginsianin E",Colletotrichum higginsianum IMI 349063,BGC24,3533090,3569405,"NR-PKS, TC (Pyr4), PT (UbiA), PPPS",FBGC00201,87.7,diterpenoid pyrones,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,1201,NC_026475.1.region007,3921380,3952580,terpene,,,,0.24153936568670528,chevalone E,Aspergillus versicolor,BGC25,3936380,3937580,TC (Pyr4),,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,11258,NC_026475.1.region008,5498096,5564484,PKS,100,BGC0002594.2,orcinol/orsellinic acid,1.0,"orcinol, orsellinic acid",Fusarium graminearum PH-1,BGC27,5526375,5537632,NR-PKS,FBGC00825,17.7,fusacandin A,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,77725,NC_026475.1.region009,6050983,6167538,NRPS,,,,0.7589242702277568,dimethylcoprogen,Alternaria alternata,BGC28,6080983,6158707,"NRPS, ICS, NRPS-like",FBGC00541,54.5,(S)-2-isocyanoisovaleric acid,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,7034,NC_026475.1.region010,6185411,6216271,terpene,,,,0.4625432142996452,HEx-tc1 terpene,Trichoderma virens Gv29-8,BGC29,6200411,6207444,TC (UbiA),FPROT00013,3.5,rugulosin A,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,30021,NC_026475.1.region011,6633070,6664256,terpene,54,BGC0001278.4,T-2 toxin,0.839180551246296,trichodiene-11-one,Fusarium asiaticum,BGC30,6634236,6666773,TC (Tri5),FBGC00105,99.4,trichothecene,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,1280,NC_026475.1.region012,6748270,6779549,terpene,100,BGC0001481.3,α-acorenol,0.8213831492826769,α-acorenol,Fusarium fujikuroi IMI 58289,BGC31,6763270,6764549,TC (Class1),FBGC00603,65.7,(-)-alpha-acorenol,no,yes
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,13531,NC_026475.1.region013,7142433,7210957,PKS,40,BGC0001606.3,gibepyrone-A,1.0,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC32,7167427,7180957,HR-PKS,FBGC00299,40.0,gibepyrone A,yes,yes
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,5940,NC_026475.1.region014,7370658,7433933,NRPS,,,,0.4847773067256565,marneral,Arabidopsis thaliana,BGC33,7399214,7405153,NRPS-like,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026475,0,NC_026475.1.region015,7910744,7942760,terpene,,,,0.5677153927984958,carotenoid,Rhodobacter sphaeroides,,,,,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026476,0,,,,,,,,,,,BGC36,3315160,3320760,TC (SHC/OSC),,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026476,0,,,,,,,,,,,BGC39,4113978,4117801,NRPS-like,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026476,0,,,,,,,,,,,BGC42,6208464,6219163,PPPS,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026476,0,,,,,,,,,,,BGC43,6892203,6893033,PT (UbiA),,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026476,0,,,,,,,,,,,BGC44,7069222,7080592,RiPP PP,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026476,15769,NC_026476.1.region001,1,55708,PKS,,,,0.7284633098329941,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC34,9940,25708,HR-PKS,FBGC00697,11.8,fusarilin A,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026476,34347,NC_026476.1.region002,2004098,2087970,NRPS,,,,0.7215277103080191,epichloenin A,Epichloe festucae,BGC35,2029493,2063839,NRPS,FBGC00372,48.5,triacetylfusarinine C/hydroxyferricrocin,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026476,15942,NC_026476.1.region003,3374771,3444831,PKS,,,,0.5662198596857329,fusarin C,Fusarium fujikuroi,BGC37,3401057,3416998,HR-PKS,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026476,2406,NC_026476.1.region004,3824702,3857107,terpene,100,BGC0001248.3,clavaric acid,0.7871079859405229,clavaric acid,Hypholoma sublateritium,BGC38,3839702,3842107,TC (SHC/OSC),FPROT00019,3.5,arthripenoids,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026476,27218,NC_026476.1.region005,5895029,5969337,NRPS,,,,0.6819937732523706,epichloenin A,Epichloe festucae,BGC40,5912120,5939337,NRPS,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026476,76877,NC_026476.1.region006,6007764,6108232,NRPS,100,BGC0002172.3,fusatrixin/fusapentaxin/fusaoctaxin A,0.9081230681019591,"fusatrixin, fusapentaxin, fusaoctaxin A",Fusarium graminearum PH-1,BGC41,6006740,6084640,"NRPS, NRPS-like",FBGC00371,98.6,fusaoctaxin A,no,yes
Fusarium_graminearum_PH-1_NRRL_31084,NC_026476,44349,NC_026476.1.region007,7245233,7312481,NRPS,100,BGC0001545.3,chrysogine,0.9196413921270402,chrysogine,Fusarium graminearum PH-1,BGC45,7263796,7308144,NRPS,FBGC00352,99.6,chrysogine,yes,yes
Fusarium_graminearum_PH-1_NRRL_31084,NC_026476,1657,NC_026476.1.region008,7451515,7483171,terpene,23,BGC0002261.2,lucilactaene,0.8556087184090332,koraiol,Fusarium fujikuroi IMI 58289,BGC46,7466515,7468171,TC (Class1),FBGC00602,82.0,koraiol,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026476,0,NC_026476.1.region009,7666803,7710587,other,,,,0.3729278344387495,"terpestacin, preterpestacin 3, preterpestacin 2, preterpestacin 1",Bipolaris maydis C5,,,,,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026477,0,,,,,,,,,,,BGC50,3830721,3833862,PT (UbiA),,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026477,1250,NC_026477.1.region001,44063,75312,terpene,,,,0.7750176691532061,"culmorin, (+)-juniperol(longiborneol), 15-acetyldeoxynivalenol",Fusarium graminearum PH-1,BGC47,59063,60312,TC (Tri5),,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026477,5027,NC_026477.1.region002,75398,140424,NRPS,,,,0.5761268673827625,kolossin,Photorhabdus laumondii subsp. laumondii TTO1,BGC48,105398,110424,NRPS-like,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026477,3849,NC_026477.1.region003,249524,313372,NRPS,100,BGC0002276.2,choline,0.8060609797903516,choline,Aspergillus nidulans FGSC A4,BGC49,279524,283372,NRPS-like,FBGC00338,65.8,choline,yes,yes
Fusarium_graminearum_PH-1_NRRL_31084,NC_026477,0,NC_026477.1.region004,625874,668475,other,,,,0.3058780978727436,"cystargolide A, cystargolide B",Kitasatospora cystarginea,,,,,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026477,0,NC_026477.1.region005,1196276,1227386,terpene,,,,0.2513640497148912,hydroxystreptomycin,Streptomyces glaucescens,,,,,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026477,6730,NC_026477.1.region006,4146448,4177075,terpene,,,,0.7742434945654211,(+)-δ-cadinol,Coniophora puteana RWD-64-598 SS2,BGC51,4158642,4165371,TC (Class1),FBGC00651,58.7,tricinonoic acid,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026477,44479,NC_026477.1.region007,4487435,4559293,NRPS;PKS,61,BGC0002261.2,lucilactaene,0.8305879396705224,fusarin C,Fusarium fujikuroi,BGC52,4513461,4557939,PKS-NRPS,FBGC00271,77.2,fusarin C,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026477,0,NC_026477.1.region008,6663267,6694813,terpene,40,BGC0001839.3,squalestatin S1,0.6478989813679477,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Fusarium_graminearum_PH-1_NRRL_31084,NC_026477,26238,NC_026477.1.region009,7265311,7331978,PKS,87,BGC0001242.3,oxyjavanicin,0.6700911851138314,alternariol,Parastagonospora nodorum SN15,BGC53,7280470,7306707,NR-PKS,FBGC00245,64.4,fusarubin,no,no
Fusarium_oxysporum_Fo47,NC_072840,0,,,,,,,,,,,BGC4,5479477,5494704,NRPS-like,,,,no,no
Fusarium_oxysporum_Fo47,NC_072840,0,,,,,,,,,,,BGC5,5765971,5769765,RiPP PP,,,,no,no
Fusarium_oxysporum_Fo47,NC_072840,18948,NC_072840.1.region001,163082,194660,terpene,,,,0.754891871060368,(+)-δ-cadinol,Coniophora puteana RWD-64-598 SS2,BGC1,161214,182029,TC (Class1),FBGC00651,68.7,tricinonoic acid,no,no
Fusarium_oxysporum_Fo47,NC_072840,10071,NC_072840.1.region002,757575,846531,NRPS,,,,0.7159373119387014,choline,Aspergillus nidulans FGSC A4,BGC2,786525,796595,NRPS-like,,,,no,no
Fusarium_oxysporum_Fo47,NC_072840,2289,NC_072840.1.region003,2798552,2829918,terpene,,,,0.29217449743751855,O-antigen,Xanthomonas oryzae pv. oryzae,BGC3,2813552,2815840,TC (Class1),,,,no,no
Fusarium_oxysporum_Fo47,NC_072840,29186,NC_072840.1.region004,6041378,6109182,NRPS;terpene,,,,0.6663436130567205,"bicornutin A1, bicornutin A2",Xenorhabdus budapestensis,BGC6,6057393,6086578,"NRPS, PPPS",FBGC00749,5.9,terramides,no,no
Fusarium_oxysporum_Fo47,NC_072841,0,,,,,,,,,,,BGC10,2256970,2260917,PT (DMATS),,,,no,no
Fusarium_oxysporum_Fo47,NC_072841,3378,NC_072841.1.region001,10389,73766,NRPS,,,,0.38928786712713476,chrysogine,Fusarium graminearum PH-1,BGC7,40389,43766,NRPS-like,,,,no,no
Fusarium_oxysporum_Fo47,NC_072841,19536,NC_072841.1.region002,523050,585132,other,,,,0.44924089457246075,ascofuranone,Acremonium egyptiacum,BGC8,536623,556158,ICS,FPROT00044,7.7,chlamonitriles E/F,no,no
Fusarium_oxysporum_Fo47,NC_072841,47639,NC_072841.1.region003,2188173,2273307,NRPS;PKS;indole,,,,0.7654077592080579,FR901512,fungal sp. No.14919,BGC9,2197437,2245075,PKS-NRPS,FBGC00765,39.2,t-ES-L-Tyr-cadaverine,no,no
Fusarium_oxysporum_Fo47,NC_072841,9428,NC_072841.1.region004,2461069,2524438,NRPS,,,,0.3765515324778422,"alanylclavam, 2-hydroxymethylclavam, 2-formyloxymethylclavam, clavam-2-carboxylate, clavulanic acid",Streptomyces clavuligerus ATCC 27064,BGC11,2486707,2496134,NRPS-like,FBGC00398,3.4,acetylaranotin,no,no
Fusarium_oxysporum_Fo47,NC_072841,8678,NC_072841.1.region005,4517447,4549941,terpene,100,BGC0001248.3,clavaric acid,0.7914004374172184,clavaric acid,Hypholoma sublateritium,BGC12,4526264,4534941,TC (SHC/OSC),FPROT00020,4.7,arthripenoids,no,no
Fusarium_oxysporum_Fo47,NC_072842,0,,,,,,,,,,,BGC17,3080266,3082836,TC (SHC/OSC),,,,no,no
Fusarium_oxysporum_Fo47,NC_072842,0,,,,,,,,,,,BGC18,4006880,4013672,NRPS-like,,,,no,no
Fusarium_oxysporum_Fo47,NC_072842,0,,,,,,,,,,,BGC19,4253720,4256792,PT (UbiA),,,,no,no
Fusarium_oxysporum_Fo47,NC_072842,13783,NC_072842.1.region001,24990,56128,terpene,,,,0.5320618593578432,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,BGC13,35441,49223,PPPS,FBGC00052,4.6,aflatoxins,no,no
Fusarium_oxysporum_Fo47,NC_072842,7006,NC_072842.1.region002,308320,375325,NRPS,,,,0.3428726684464077,arylomycin,Streptomyces filamentosus NRRL 11379,BGC14,338320,345325,NRPS-like,,,,no,no
Fusarium_oxysporum_Fo47,NC_072842,3855,NC_072842.1.region003,587832,651686,NRPS,100,BGC0002276.2,choline,0.8062404924781135,choline,Aspergillus nidulans FGSC A4,BGC15,617832,621686,NRPS-like,FBGC00338,65.9,choline,yes,yes
Fusarium_oxysporum_Fo47,NC_072842,0,NC_072842.1.region004,997414,1040005,other,,,,0.3100126579187539,"belactosin A, belactosin C",Streptomyces sp.,,,,,,,,no,no
Fusarium_oxysporum_Fo47,NC_072842,0,NC_072842.1.region005,1902449,1933563,terpene,,,,0.2481940519651712,hydroxystreptomycin,Streptomyces glaucescens,,,,,,,,no,no
Fusarium_oxysporum_Fo47,NC_072842,12581,NC_072842.1.region006,2459840,2525894,NRPS,,,,0.29525070705412754,tolaasin A,Pseudomonas tolaasii,BGC16,2483314,2495894,NRPS-like,,,,no,no
